0,1,2,3,4
15669,TNKS1BP1,9606.ENSP00000437271,Q9C0C2,0.8516004415011038
15670,TNKS2,9606.ENSP00000360689,Q9H2K2,0.7578366445916116
15671,TNN,9606.ENSP00000239462,Q9UQP3,0.673123620309051
15672,TNNC1,9606.ENSP00000232975,P63316,0.4439293598233996
15673,TNNC2,9606.ENSP00000361636,P02585,0.3318432671081676
15674,TNNI1,9606.ENSP00000354488,P19237,0.7358167770419426
15675,TNNI2,9606.ENSP00000371336,P48788,0.1556291390728517
15676,TNNI3,9606.ENSP00000341838,P19429,0.0466887417218543
15677,TNNI3K,9606.ENSP00000322251,Q59H18,0.9770971302428256
15678,TNNT1,9606.ENSP00000467176,P13805,0.0394591611479027
15679,TNNT3,9606.ENSP00000370975,P45378,0.4141280353200882
15680,TNP1,9606.ENSP00000236979,P09430,0.2952538631346579
15681,TNP2,9606.ENSP00000325738,Q05952,0.1479580573951475
15682,TNPO1,9606.ENSP00000336712,Q92973,0.4461368653421635
15683,TNPO2,9606.ENSP00000407182,O14787,0.44023178807947
15684,TNPO3,9606.ENSP00000265388,Q9Y5L0,0.8479580573951435
15685,TNR,9606.ENSP00000356646,Q92752,0.5584437086092715
15686,TNRC6A,9606.ENSP00000379144,Q8NDV7,0.3226821192052981
15687,TNRC6B,9606.ENSP00000401946,Q9UPQ9,0.6408940397350994
15688,TNRC6C,9606.ENSP00000336783,Q9HCJ0,0.622682119205298
15689,TNS1,9606.ENSP00000171887,Q9HBL0,0.401103752759382
15690,TNS2,9606.ENSP00000319756,Q63HR2,0.0264900662251655
15691,TNS3,9606.ENSP00000312143,Q68CZ2,0.6954746136865343
15692,TNS4,9606.ENSP00000254051,Q8IZW8,0.5273730684326713
15693,TOB1,9606.ENSP00000427695,P50616,0.265121412803532
15694,TOB2,9606.ENSP00000331305,Q14106,0.5588300220750553
15695,TOE1,9606.ENSP00000361162,Q96GM8,0.7330022075055188
15696,TOGARAM1,9606.ENSP00000354917,Q9Y4F4,0.1121964679911707
15697,TOGARAM2,9606.ENSP00000368876,Q6ZUX3,0.1914459161147905
15698,TOLLIP,9606.ENSP00000314733,Q9H0E2,0.8269867549668876
15699,TOM1,9606.ENSP00000413697,O60784,0.2026490066225167
15700,TOM1L1,9606.ENSP00000460823,O75674,0.7450331125827816
15701,TOM1L2,9606.ENSP00000368818,Q6ZVM7,0.1879139072847682
15702,TOMM20,9606.ENSP00000355566,Q15388,0.9410596026490068
15703,TOMM20L,9606.ENSP00000354204,Q6UXN7,0.6794150110375277
15704,TOMM22,9606.ENSP00000216034,Q9NS69,0.1236754966887414
15705,TOMM34,9606.ENSP00000361900,Q15785,0.7410044150110375
15706,TOMM40,9606.ENSP00000410339,O96008,0.2387969094922736
15707,TOMM40L,9606.ENSP00000356967,Q969M1,0.1158940397351
15708,TOMM5,9606.ENSP00000438204,Q8N4H5,0.4713576158940399
15709,TOMM6,9606.ENSP00000381859,Q96B49,0.9882450331125828
15710,TOMM7,9606.ENSP00000351214,Q9P0U1,0.6209161147902872
15711,TOMM70,9606.ENSP00000284320,O94826,0.0444260485651213
15712,TOMT,9606.ENSP00000305742,Q8WZ04,0.8179359823399559
15713,TONSL,9606.ENSP00000386239,Q96HA7,0.3159492273730684
15714,TOP1,9606.ENSP00000354522,P11387,0.3171633554083886
15715,TOP1MT,9606.ENSP00000328835,Q969P6,0.9780905077262692
15716,TOP2A,9606.ENSP00000411532,P11388,0.7123068432671081
15717,TOP2B,9606.ENSP00000264331,Q02880,0.6316777041942606
15718,TOP3A,9606.ENSP00000321636,Q13472,0.3673289183222957
15719,TOP3B,9606.ENSP00000381773,O95985,0.1943708609271523
15720,TOP6BL,9606.ENSP00000354227,Q8N6T0,0.9312362030905076
15721,TOPAZ1,9606.ENSP00000310303,Q8N9V7,0.3379139072847681
15722,TOPBP1,9606.ENSP00000260810,Q92547,0.7464128035320089
15723,TOPORS,9606.ENSP00000353735,Q9NS56,0.4238962472406179
15724,TOR1A,9606.ENSP00000345719,O14656,0.7803532008830023
15725,TOR1AIP1,9606.ENSP00000435365,Q5JTV8,0.8321192052980133
15726,TOR1AIP2,9606.ENSP00000356584,Q8NFQ8,0.8808498896247241
15727,TOR1B,9606.ENSP00000259339,O14657,0.7020971302428256
15728,TOR2A,9606.ENSP00000362381,Q5JU69,0.5736203090507728
15729,TOR3A,9606.ENSP00000356599,Q9H497,0.933719646799117
15730,TOR4A,9606.ENSP00000350102,Q9NXH8,
15731,TOX,9606.ENSP00000354842,O94900,0.123123620309051
15732,TOX2,9606.ENSP00000344724,Q96NM4,0.5928256070640177
15733,TOX3,9606.ENSP00000219746,O15405,0.5672737306843268
15734,TOX4,9606.ENSP00000477868,O94842,0.9020419426048564
15735,TP53,9606.ENSP00000269305,P04637,0.015728476821192
15736,TP53AIP1,9606.ENSP00000432743,Q9HCN2,0.0098785871964679
15737,TP53BP1,9606.ENSP00000371475,Q12888,0.7481788079470199
15738,TP53BP2,9606.ENSP00000341957,Q13625,0.2511589403973508
15739,TP53I11,9606.ENSP00000436152,O14683,0.3180463576158941
15740,TP53I13,9606.ENSP00000301057,Q8NBR0,0.5463024282560706
15741,TP53I3,9606.ENSP00000238721,Q53FA7,0.8283664459161147
15742,TP53INP1,9606.ENSP00000344215,Q96A56,0.1625827814569537
15743,TP53INP2,9606.ENSP00000363943,Q8IXH6,0.474448123620309
15744,TP53RK,9606.ENSP00000361186,Q96S44,0.3784768211920532
15745,TP53TG3,9606.ENSP00000339405,Q9ULZ0,
15746,TP53TG3B,9606.ENSP00000339405,Q9ULZ0,
15747,TP53TG3C,9606.ENSP00000339405,Q9ULZ0,
15748,TP53TG3D,9606.ENSP00000339405,Q9ULZ0,
15749,TP53TG3E,9606.ENSP00000339405,Q9ULZ0,
15750,TP53TG3F,9606.ENSP00000339405,Q9ULZ0,
15751,TP53TG5,9606.ENSP00000361811,Q9Y2B4,0.901158940397351
15752,TP63,9606.ENSP00000264731,Q9H3D4,0.3339403973509934
15753,TP73,9606.ENSP00000367545,O15350,0.4956953642384105
15754,TPBG,9606.ENSP00000358765,Q13641,0.3315673289183221
15755,TPBGL,9606.ENSP00000474988,P0DKB5,0.0673841059602644
15756,TPCN1,9606.ENSP00000448083,Q9ULQ1,0.0915011037527586
15757,TPCN2,9606.ENSP00000294309,Q8NHX9,0.6448675496688743
15758,TPD52,9606.ENSP00000429309,P55327,0.9433774834437086
15759,TPD52L1,9606.ENSP00000306285,Q16890,0.9028145695364238
15760,TPD52L2,9606.ENSP00000217121,O43399,0.8634105960264901
15761,TPD52L3,9606.ENSP00000341677,Q96J77,0.2841611479028698
15762,TPGS1,9606.ENSP00000352265,Q6ZTW0,0.6147902869757176
15763,TPGS2,9606.ENSP00000464780,Q68CL5,0.2659492273730683
15764,TPH1,9606.ENSP00000250018,P17752,0.4334988962472406
15765,TPH2,9606.ENSP00000329093,Q8IWU9,0.765728476821192
15766,TPI1,9606.ENSP00000229270,P60174,0.826766004415011
15767,TPK1,9606.ENSP00000353165,Q9H3S4,0.9153421633554084
15768,TPM1,9606.ENSP00000351022,P09493,0.8766556291390728
15769,TPM2,9606.ENSP00000496494,P07951,0.5566225165562914
15770,TPM4,9606.ENSP00000494125,P67936,0.4369757174392936
15771,TPMT,9606.ENSP00000312304,P51580,0.5587196467991171
15772,TPO,9606.ENSP00000329869,P07202,0.1767108167770422
15773,TPP1,9606.ENSP00000299427,O14773,0.1523178807947061
15774,TPP2,9606.ENSP00000365220,P29144,0.5012693156732893
15775,TPPP,9606.ENSP00000353785,O94811,0.3851545253863134
15776,TPPP2,9606.ENSP00000317595,P59282,0.4024834437086092
15777,TPPP3,9606.ENSP00000462435,Q9BW30,0.7537527593818985
15778,TPR,9606.ENSP00000356448,P12270,0.1243929359823396
15779,TPRA1,9606.ENSP00000498161,Q86W33,0.6258278145695364
15780,TPRG1,9606.ENSP00000341031,Q6ZUI0,0.8884105960264901
15781,TPRG1L,9606.ENSP00000367595,Q5T0D9,0.1786423841059603
15782,TPRKB,9606.ENSP00000325398,Q9Y3C4,0.7274834437086092
15783,TPRN,9606.ENSP00000387100,Q4KMQ1,0.9124724061810154
15784,TPRX1,9606.ENSP00000323455,Q8N7U7,0.3148454746136866
15785,TPSAB1,9606.ENSP00000343577,Q15661,0.2738962472406182
15786,TPSB2,9606.ENSP00000482743,A0A087X1U0,0.3368653421633554
15787,TPSD1,9606.ENSP00000211076,Q9BZJ3,0.2597130242825606
15788,TPSG1,9606.ENSP00000234798,Q9NRR2,0.3650662251655633
15789,TPST1,9606.ENSP00000302413,O60507,0.1071743929359821
15790,TPST2,9606.ENSP00000339813,O60704,0.7485099337748344
15791,TPT1,9606.ENSP00000477781,P13693,0.3854856512141282
15792,TPTE,9606.ENSP00000484403,P56180,0.8793046357615895
15793,TPTE2,9606.ENSP00000383089,Q6XPS3,0.3520971302428255
15794,TPX2,9606.ENSP00000300403,Q9ULW0,0.5944260485651213
15795,TRA2A,9606.ENSP00000297071,Q13595,0.4080573951434876
15796,TRA2B,9606.ENSP00000416959,P62995,0.8367549668874172
15797,TRABD,9606.ENSP00000379173,Q9H4I3,0.5245033112582783
15798,TRABD2A,9606.ENSP00000387075,Q86V40,0.0859271523178814
15799,TRABD2B,9606.ENSP00000476820,A6NFA1,0.0066777041942605
15800,TRADD,9606.ENSP00000341268,Q15628,0.6507726269315672
15801,TRAF1,9606.ENSP00000362994,Q13077,0.0124172185430463
15802,TRAF2,9606.ENSP00000247668,Q12933,0.4294150110375276
15803,TRAF3,9606.ENSP00000376500,Q13114,0.4716335540838851
15804,TRAF3IP1,9606.ENSP00000362424,Q8TDR0,0.665066225165563
15805,TRAF3IP2,9606.ENSP00000345984,O43734,0.6472958057395144
15806,TRAF3IP3,9606.ENSP00000355991,Q9Y228,0.58416114790287
15807,TRAF4,9606.ENSP00000262395,Q9BUZ4,0.0603200883002206
15808,TRAF5,9606.ENSP00000261464,O00463,0.5492273730684327
15809,TRAF6,9606.ENSP00000433623,Q9Y4K3,0.1253863134657843
15810,TRAF7,9606.ENSP00000318944,Q6Q0C0,0.4363686534216334
15811,TRAFD1,9606.ENSP00000257604,O14545,0.3399006622516558
15812,TRAIP,9606.ENSP00000328203,Q9BWF2,0.152262693156737
15813,TRAK1,9606.ENSP00000328998,Q9UPV9,0.1294150110375277
15814,TRAK2,9606.ENSP00000328875,O60296,0.2656181015452539
15815,TRAM1,9606.ENSP00000262213,Q15629,0.0951986754966891
15816,TRAM1L1,9606.ENSP00000309402,Q8N609,0.3326710816777042
15817,TRAM2,9606.ENSP00000182527,Q15035,0.0161699779249447
15818,TRAP1,9606.ENSP00000246957,Q12931,0.5716887417218544
15819,TRAPPC1,9606.ENSP00000302783,Q9Y5R8,0.0379139072847681
15820,TRAPPC10,9606.ENSP00000291574,P48553,0.8107615894039736
15821,TRAPPC11,9606.ENSP00000335371,Q7Z392,0.7496136865342162
15822,TRAPPC12,9606.ENSP00000324318,Q8WVT3,0.3419426048565122
15823,TRAPPC13,9606.ENSP00000409231,A5PLN9,0.1977924944812361
15824,TRAPPC14,9606.ENSP00000324741,Q8WVR3,0.0658388520971303
15825,TRAPPC2L,9606.ENSP00000457728,Q9UL33,0.1107615894039735
15826,TRAPPC3,9606.ENSP00000480332,O43617,0.2911699779249445
15827,TRAPPC3L,9606.ENSP00000357591,Q5T215,0.3948123620309052
15828,TRAPPC4,9606.ENSP00000436005,Q9Y296,0.5458057395143489
15829,TRAPPC5,9606.ENSP00000470262,Q8IUR0,0.5198675496688743
15830,TRAPPC6A,9606.ENSP00000006275,O75865,0.01341059602649
15831,TRAPPC6B,9606.ENSP00000330289,Q86SZ2,0.8863134657836644
15832,TRAPPC8,9606.ENSP00000283351,Q9Y2L5,0.6263796909492274
15833,TRAPPC9,9606.ENSP00000373979,Q96Q05,0.6832781456953644
15834,TRARG1,9606.ENSP00000329548,Q8IXB3,0.7311258278145696
15835,TRAT1,9606.ENSP00000295756,Q6PIZ9,0.8013796909492273
15836,TRDMT1,9606.ENSP00000367030,O14717,0.834271523178808
15837,TRDN,9606.ENSP00000333984,Q13061,0.2755518763796909
15838,TREH,9606.ENSP00000264029,O43280,0.2976269315673289
15839,TREM1,9606.ENSP00000244709,Q9NP99,0.8015452538631348
15840,TREM2,9606.ENSP00000362205,Q9NZC2,0.5593267108167772
15841,TREML1,9606.ENSP00000402855,Q86YW5,0.5449779249448123
15842,TREML2,9606.ENSP00000418767,Q5T2D2,0.7176048565121413
15843,TREML4,9606.ENSP00000342570,Q6UXN2,0.8696467991169978
15844,TRERF1,9606.ENSP00000439689,Q96PN7,0.7730132450331125
15845,TREX1,9606.ENSP00000486676,Q9NSU2,0.2002759381898457
15846,TRH,9606.ENSP00000303452,P20396,0.6157836644591612
15847,TRHDE,9606.ENSP00000261180,Q9UKU6,0.719150110375276
15848,TRHR,9606.ENSP00000430711,P34981,0.873841059602649
15849,TRIAP1,9606.ENSP00000449795,O43715,0.936037527593819
15850,TRIB1,9606.ENSP00000312150,Q96RU8,0.3450883002207505
15851,TRIB2,9606.ENSP00000155926,Q92519,0.2322847682119206
15852,TRIB3,9606.ENSP00000415416,Q96RU7,0.3738962472406179
15853,TRIL,9606.ENSP00000479256,Q7L0X0,0.2584988962472404
15854,TRIM10,9606.ENSP00000397073,Q9UDY6,0.4943708609271524
15855,TRIM11,9606.ENSP00000284551,Q96F44,0.980794701986755
15856,TRIM13,9606.ENSP00000348299,O60858,0.0073951434878587
15857,TRIM14,9606.ENSP00000344208,Q14142,0.5813465783664459
15858,TRIM15,9606.ENSP00000365884,Q9C019,0.5066777041942605
15859,TRIM16,9606.ENSP00000497185,O95361,0.9757726269315672
15860,TRIM17,9606.ENSP00000355658,Q9Y577,0.9595474613686534
15861,TRIM2,9606.ENSP00000339659,Q9C040,0.1827814569536425
15862,TRIM21,9606.ENSP00000254436,P19474,0.6123620309050772
15863,TRIM22,9606.ENSP00000369299,Q8IYM9,0.1098785871964677
15864,TRIM23,9606.ENSP00000231524,P36406,0.2115342163355409
15865,TRIM24,9606.ENSP00000340507,O15164,0.9252207505518764
15866,TRIM25,9606.ENSP00000323889,Q14258,0.4127483443708609
15867,TRIM26,9606.ENSP00000410446,Q12899,0.4454746136865342
15868,TRIM27,9606.ENSP00000366404,P14373,0.0975165562913911
15869,TRIM28,9606.ENSP00000253024,Q13263,0.6419977924944812
15870,TRIM29,9606.ENSP00000343129,Q14134,0.6460264900662251
15871,TRIM3,9606.ENSP00000433102,O75382,0.467384105960265
15872,TRIM31,9606.ENSP00000365924,Q9BZY9,0.6384657836644592
15873,TRIM32,9606.ENSP00000408292,Q13049,0.4906181015452538
15874,TRIM33,9606.ENSP00000351250,Q9UPN9,0.9997240618101544
15875,TRIM34,9606.ENSP00000346916,Q9BYJ4,0.4588852097130243
15876,TRIM35,9606.ENSP00000301924,Q9UPQ4,0.2323399558498895
15877,TRIM36,9606.ENSP00000282369,Q9NQ86,0.6673841059602649
15878,TRIM37,9606.ENSP00000262294,O94972,0.356512141280353
15879,TRIM38,9606.ENSP00000349596,O00635,0.9438741721854303
15880,TRIM39,9606.ENSP00000365844,Q9HCM9,0.0690949227373066
15881,TRIM4,9606.ENSP00000348216,Q9C037,0.9059602649006624
15882,TRIM40,9606.ENSP00000379826,Q6P9F5,0.5715783664459162
15883,TRIM41,9606.ENSP00000320869,Q8WV44,0.2867549668874171
15884,TRIM42,9606.ENSP00000286349,Q8IWZ5,0.3218543046357618
15885,TRIM43,9606.ENSP00000272395,Q96BQ3,0.4870309050772629
15886,TRIM43B,9606.ENSP00000492719,A6NCK2,0.455684326710817
15887,TRIM44,9606.ENSP00000299413,Q96DX7,0.8080573951434878
15888,TRIM45,9606.ENSP00000256649,Q9H8W5,0.3697571743929361
15889,TRIM46,9606.ENSP00000334657,Q7Z4K8,0.2486203090507727
15890,TRIM47,9606.ENSP00000254816,Q96LD4,0.7710264900662251
15891,TRIM48,9606.ENSP00000402414,Q8IWZ4,0.66158940397351
15892,TRIM49,9606.ENSP00000327604,P0CI25,0.4845474613686534
15893,TRIM49B,9606.ENSP00000481457,A6NDI0,0.3910596026490066
15894,TRIM49C,9606.ENSP00000388299,P0CI26,
15895,TRIM5,9606.ENSP00000369373,Q9C035,0.3355408388520971
15896,TRIM50,9606.ENSP00000327994,Q86XT4,0.2228476821192054
15897,TRIM51,9606.ENSP00000395086,Q9BSJ1,0.8820088300220751
15898,TRIM51G,9606.ENSP00000497716,A0A3B3IT33,0.3627483443708608
15899,TRIM52,9606.ENSP00000483005,Q96A61,0.3247792494481235
15900,TRIM54,9606.ENSP00000296098,Q9BYV2,0.0021523178807947
15901,TRIM55,9606.ENSP00000323913,Q9BYV6,0.4977924944812363
15902,TRIM56,9606.ENSP00000305161,Q9BRZ2,0.5693708609271524
15903,TRIM58,9606.ENSP00000355437,Q8NG06,0.5564569536423842
15904,TRIM59,9606.ENSP00000311219,Q8IWR1,0.2778145695364236
15905,TRIM6,9606.ENSP00000369440,Q9C030,0.6611479028697571
15906,TRIM60,9606.ENSP00000497401,Q495X7,0.8138520971302429
15907,TRIM61,9606.ENSP00000332288,Q5EBN2,0.9272626931567328
15908,TRIM62,9606.ENSP00000291416,Q9BVG3,0.876158940397351
15909,TRIM63,9606.ENSP00000363390,Q969Q1,0.817991169977925
15910,TRIM64,9606.ENSP00000483764,A6NGJ6,0.7120309050772629
15911,TRIM64B,9606.ENSP00000332969,A6NI03,0.71219646799117
15912,TRIM65,9606.ENSP00000269383,Q6PJ69,0.791832229580574
15913,TRIM66,9606.ENSP00000495413,O15016,0.1339403973509925
15914,TRIM67,9606.ENSP00000355613,Q6ZTA4,0.5085540838852097
15915,TRIM68,9606.ENSP00000300747,Q6AZZ1,0.4202538631346579
15916,TRIM69,9606.ENSP00000453177,Q86WT6,0.8821743929359823
15917,TRIM7,9606.ENSP00000274773,Q9C029,0.3150662251655629
15918,TRIM71,9606.ENSP00000373272,Q2Q1W2,0.3572847682119204
15919,TRIM72,9606.ENSP00000312675,Q6ZMU5,0.3521523178807944
15920,TRIM73,9606.ENSP00000318615,Q86UV7,0.0576158940397349
15921,TRIM74,9606.ENSP00000285805,Q86UV6,0.670364238410596
15922,TRIM75,9606.ENSP00000491320,A6NK02,0.7783664459161147
15923,TRIM77,9606.ENSP00000474003,I1YAP6,0.5487306843267109
15924,TRIM8,9606.ENSP00000496301,Q9BZR9,0.4598233995584988
15925,TRIM9,9606.ENSP00000298355,Q9C026,0.5269867549668875
15926,TRIML1,9606.ENSP00000327738,Q8N9V2,0.1711920529801326
15927,TRIML2,9606.ENSP00000422581,Q8N7C3,0.2207505518763797
15928,TRIOBP,9606.ENSP00000496394,Q9H2D6,0.0135761589403973
15929,TRIP10,9606.ENSP00000320117,Q15642,0.9661699779249447
15930,TRIP11,9606.ENSP00000267622,Q15643,0.3149558498896248
15931,TRIP12,9606.ENSP00000373696,Q14669,0.6535320088300222
15932,TRIP13,9606.ENSP00000166345,Q15645,0.1218543046357619
15933,TRIP4,9606.ENSP00000261884,Q15650,0.7195916114790287
15934,TRIP6,9606.ENSP00000200457,Q15654,0.6422737306843268
15935,TRIQK,9606.ENSP00000429517,Q629K1,0.2624172185430466
15936,TRIR,9606.ENSP00000242784,Q9BQ61,0.3032008830022075
15937,TRIT1,9606.ENSP00000321810,Q9H3H1,0.606346578366446
15938,TRMO,9606.ENSP00000364260,Q9BU70,0.0933774834437087
15939,TRMT1,9606.ENSP00000466967,Q9NXH9,0.0811810154525385
15940,TRMT10A,9606.ENSP00000273962,Q8TBZ6,0.8396247240618102
15941,TRMT10B,9606.ENSP00000297994,Q6PF06,0.9901766004415012
15942,TRMT10C,9606.ENSP00000312356,Q7L0Y3,0.9195364238410596
15943,TRMT11,9606.ENSP00000333934,Q7Z4G4,0.5460816777041944
15944,TRMT112,9606.ENSP00000438349,Q9UI30,0.9806843267108168
15945,TRMT13,9606.ENSP00000359160,Q9NUP7,0.7205298013245034
15946,TRMT1L,9606.ENSP00000356476,Q7Z2T5,0.52378587196468
15947,TRMT2A,9606.ENSP00000395738,Q8IZ69,0.275496688741722
15948,TRMT44,9606.ENSP00000374387,Q8IYL2,0.8699779249448124
15949,TRMT5,9606.ENSP00000261249,Q32P41,0.4073951434878585
15950,TRMT6,9606.ENSP00000203001,Q9UJA5,0.1699779249448124
15951,TRMT61A,9606.ENSP00000374399,Q96FX7,0.0891832229580574
15952,TRMT61B,9606.ENSP00000302801,Q9BVS5,0.1278697571743937
15953,TRMT9B,9606.ENSP00000432695,Q9P272,0.9282008830022076
15954,TRMU,9606.ENSP00000496496,O75648,0.9996688741721854
15955,TRNAU1AP,9606.ENSP00000362936,Q9NX07,0.2032008830022078
15956,TRNP1,9606.ENSP00000429216,Q6NT89,0.2130794701986754
15957,TRNT1,9606.ENSP00000251607,Q96Q11,0.2736203090507725
15958,TROAP,9606.ENSP00000257909,Q12815,0.299337748344371
15959,TRPA1,9606.ENSP00000262209,O75762,0.7479580573951435
15960,TRPC1,9606.ENSP00000419313,P48995,0.9077262693156732
15961,TRPC3,9606.ENSP00000368966,Q13507,0.0987306843267102
15962,TRPC4,9606.ENSP00000486109,Q9UBN4,0.0115894039735099
15963,TRPC4AP,9606.ENSP00000252015,Q8TEL6,0.340286975717439
15964,TRPC6,9606.ENSP00000340913,Q9Y210,0.6322847682119206
15965,TRPC7,9606.ENSP00000426070,Q9HCX4,0.5432119205298015
15966,TRPM1,9606.ENSP00000437849,Q7Z4N2,0.1941501103752762
15967,TRPM2,9606.ENSP00000381026,O94759,0.9075055187637968
15968,TRPM3,9606.ENSP00000366314,Q9HCF6,0.0745584988962473
15969,TRPM4,9606.ENSP00000252826,Q8TD43,0.7289735099337751
15970,TRPM5,9606.ENSP00000155858,Q9NZQ8,0.756953642384106
15971,TRPM6,9606.ENSP00000354006,Q9BX84,0.1802980132450333
15972,TRPM7,9606.ENSP00000495860,Q96QT4,0.2103200883002206
15973,TRPM8,9606.ENSP00000323926,Q7Z2W7,0.986644591611479
15974,TRPS1,9606.ENSP00000379065,Q9UHF7,0.7964679911699779
15975,TRPT1,9606.ENSP00000378050,Q86TN4,0.9694812362030903
15976,TRPV1,9606.ENSP00000459962,Q8NER1,0.772075055187638
15977,TRPV2,9606.ENSP00000342222,Q9Y5S1,0.5164459161147904
15978,TRPV3,9606.ENSP00000301365,Q8NET8,0.7260485651214129
15979,TRPV4,9606.ENSP00000406191,Q9HBA0,0.4352097130242826
15980,TRPV5,9606.ENSP00000265310,Q9NQA5,0.5856512141280354
15981,TRPV6,9606.ENSP00000352358,Q9H1D0,0.8351545253863135
15982,TRUB1,9606.ENSP00000298746,Q8WWH5,0.7038079470198676
15983,TRUB2,9606.ENSP00000361982,O95900,0.8979580573951434
15984,TSACC,9606.ENSP00000357238,Q96A04,0.440176600441501
15985,TSBP1,9606.ENSP00000415517,Q5SRN2,0.0925496688741715
15986,TSC1,9606.ENSP00000298552,Q92574,0.8905077262693156
15987,TSC2,9606.ENSP00000219476,P49815,0.0831677704194261
15988,TSC22D1,9606.ENSP00000397435,Q15714,0.7074503311258278
15989,TSC22D2,9606.ENSP00000354543,O75157,0.5386313465783666
15990,TSC22D4,9606.ENSP00000300181,Q9Y3Q8,0.3350993377483442
15991,TSEN15,9606.ENSP00000355299,Q8WW01,0.4007726269315673
15992,TSEN2,9606.ENSP00000284995,Q8NCE0,0.3848233995584988
15993,TSEN34,9606.ENSP00000397402,Q9BSV6,0.4107064017660044
15994,TSEN54,9606.ENSP00000327487,Q7Z6J9,0.7503863134657837
15995,TSFM,9606.ENSP00000313877,P43897,0.3335540838852096
15996,TSG101,9606.ENSP00000251968,Q99816,0.5098233995584988
15997,TSGA10,9606.ENSP00000377123,Q9BZW7,0.3280905077262692
15998,TSGA10IP,9606.ENSP00000484252,Q3SY00,0.6902869757174392
15999,TSGA13,9606.ENSP00000406047,Q96PP4,0.946578366445916
16000,TSHB,9606.ENSP00000256592,P01222,0.2612030905077263
16001,TSHR,9606.ENSP00000441235,P16473,0.0378035320088299
16002,TSHZ1,9606.ENSP00000464391,Q6ZSZ6,0.2212472406181016
16003,TSHZ2,9606.ENSP00000360552,Q9NRE2,0.8478476821192052
16004,TSHZ3,9606.ENSP00000240587,Q63HK5,0.2467439293598234
16005,TSKS,9606.ENSP00000246801,Q9UJT2,0.4157836644591611
16006,TSKU,9606.ENSP00000434847,Q8WUA8,0.0970198675496686
16007,TSLP,9606.ENSP00000339804,Q969D9,0.9780353200883002
16008,TSN,9606.ENSP00000374332,Q15631,0.7911147902869757
16009,TSNARE1,9606.ENSP00000303437,Q96NA8,0.8246136865342164
16010,TSNAX,9606.ENSP00000355599,Q99598,0.8178256070640177
16011,TSNAXIP1,9606.ENSP00000457241,Q2TAA8,0.5559050772626932
16012,TSPAN1,9606.ENSP00000361072,O60635,0.2271523178807947
16013,TSPAN10,9606.ENSP00000480492,Q9H1Z9,0.7203090507726271
16014,TSPAN11,9606.ENSP00000261177,A1L157,0.9226269315673288
16015,TSPAN12,9606.ENSP00000222747,O95859,0.0056843267108167
16016,TSPAN13,9606.ENSP00000262067,O95857,0.4423289183222958
16017,TSPAN14,9606.ENSP00000361231,Q8NG11,0.120860927152318
16018,TSPAN15,9606.ENSP00000362387,O95858,0.4698675496688743
16019,TSPAN16,9606.ENSP00000319486,Q9UKR8,0.5475717439293598
16020,TSPAN17,9606.ENSP00000309036,Q96FV3,0.1732891832229582
16021,TSPAN18,9606.ENSP00000429993,Q96SJ8,0.316280353200883
16022,TSPAN19,9606.ENSP00000433816,P0C672,0.8901766004415012
16023,TSPAN2,9606.ENSP00000358529,O60636,0.1741169977924943
16024,TSPAN3,9606.ENSP00000267970,O60637,0.8105408388520972
16025,TSPAN31,9606.ENSP00000257910,Q12999,0.4656181015452537
16026,TSPAN32,9606.ENSP00000182290,Q96QS1,0.1450883002207547
16027,TSPAN33,9606.ENSP00000483872,Q86UF1,0.8437637969094923
16028,TSPAN4,9606.ENSP00000380553,O14817,0.4818984547461369
16029,TSPAN5,9606.ENSP00000307701,P62079,0.7958057395143486
16030,TSPAN8,9606.ENSP00000377003,P19075,0.9909492273730685
16031,TSPAN9,9606.ENSP00000011898,O75954,0.4167770419426048
16032,TSPEAR,9606.ENSP00000321987,Q8WU66,0.6657284768211923
16033,TSPO,9606.ENSP00000379563,P30536,0.4983443708609271
16034,TSPO2,9606.ENSP00000362255,Q5TGU0,0.461699779249448
16035,TSPOAP1,9606.ENSP00000345824,O95153,0.8021523178807947
16036,TSPYL1,9606.ENSP00000357597,Q9H0U9,0.7126931567328918
16037,TSPYL4,9606.ENSP00000410943,Q9UJ04,0.7077262693156734
16038,TSPYL5,9606.ENSP00000322802,Q86VY4,0.9521523178807948
16039,TSPYL6,9606.ENSP00000417919,Q8N831,0.4217991169977924
16040,TSR1,9606.ENSP00000301364,Q2NL82,0.7510485651214129
16041,TSR3,9606.ENSP00000007390,Q9UJK0,0.6082781456953642
16042,TSSC4,9606.ENSP00000331087,Q9Y5U2,0.5078918322295807
16043,TSSK1B,9606.ENSP00000375081,Q9BXA7,0.5752759381898455
16044,TSSK2,9606.ENSP00000382544,Q96PF2,0.2477924944812365
16045,TSSK3,9606.ENSP00000362634,Q96PN8,0.3093267108167769
16046,TSSK4,9606.ENSP00000339179,Q6SA08,0.2566777041942602
16047,TSSK6,9606.ENSP00000466477,Q9BXA6,0.6081677704194262
16048,TST,9606.ENSP00000385828,Q16762,0.4144039735099338
16049,TSTD1,9606.ENSP00000388293,Q8NFU3,0.3236203090507726
16050,TSTD2,9606.ENSP00000342499,Q5T7W7,0.1323399558498895
16051,TTBK1,9606.ENSP00000259750,Q5TCY1,0.7350441501103753
16052,TTBK2,9606.ENSP00000267890,Q6IQ55,0.967439293598234
